                                                                                                                                                
================
== TensorFlow ==
================

NVIDIA Release 20.07-tf2 (build 14714731)
TensorFlow Version 2.2.0

Container image Copyright (c) 2020, NVIDIA CORPORATION.  All rights reserved.
File: fa0b3d2bfcdb0cc28e8f72ded3ad5b04.jpg, Guess: Kadabra Correct: Magmar
File: fab58f732400ae55fa46ae8211b06704.jpg, Guess: Machop Correct: Magmar
File: fac52239def2f41171eb8d7415b2000b.jpg, Guess: Magmar Correct: Magmar
File: fb4567e4adc447ebae5c77a0c08bcd75.jpg, Guess: Magmar Correct: Magmar
File: fb937ce1d336cf892cf6cab525555674.jpg, Guess: Nidoqueen Correct: Magmar
File: fe6bbd786eb799b29ba33749a258c83a.jpg, Guess: Magmar Correct: Magmar
File: ff7d96200ace402aba84d4a88566ed7b.jpg, Guess: Weezing Correct: Magmar
Accuracy for Magmar: 0.18
File: 00000000.png, Guess: Magnemite Correct: Magnemite
File: 00000001.png, Guess: Magnemite Correct: Magnemite
File: 00000002.png, Guess: Magnemite Correct: Magnemite
File: 00000003.png, Guess: Magnemite Correct: Magnemite
File: 00000004.png, Guess: Magnemite Correct: Magnemite
File: 00000005.jpg, Guess: Magnemite Correct: Magnemite
File: 00000006.png, Guess: Magnemite Correct: Magnemite
File: 00000008.jpg, Guess: Magnemite Correct: Magnemite
File: 00000010.jpg, Guess: Magnemite Correct: Magnemite
File: 00000012.jpg, Guess: Magnemite Correct: Magnemite
File: 00000013.png, Guess: Magnemite Correct: Magnemite
File: 00000014.png, Guess: Magnemite Correct: Magnemite
File: 00000015.png, Guess: Magnemite Correct: Magnemite
File: 00000016.png, Guess: Magnemite Correct: Magnemite
File: 00000017.png, Guess: Magnemite Correct: Magnemite
File: 00000018.png, Guess: Magnemite Correct: Magnemite
File: 00000020.png, Guess: Magnemite Correct: Magnemite
File: 00000021.png, Guess: Magnemite Correct: Magnemite
File: 00000022.jpg, Guess: Magnemite Correct: Magnemite
File: 00000023.png, Guess: Magnemite Correct: Magnemite
File: 00000024.jpg, Guess: Magnemite Correct: Magnemite
File: 00000025.png, Guess: Magnemite Correct: Magnemite
File: 00000026.jpg, Guess: Magnemite Correct: Magnemite
File: 00000027.jpg, Guess: Magnemite Correct: Magnemite
File: 00000030.jpg, Guess: Magnemite Correct: Magnemite
File: 00000032.png, Guess: Magnemite Correct: Magnemite
File: 00000034.jpg, Guess: Magnemite Correct: Magnemite
File: 00000037.jpg, Guess: Magnemite Correct: Magnemite
File: 00000038.png, Guess: Magnemite Correct: Magnemite
File: 00000039.png, Guess: Magnemite Correct: Magnemite
File: 00000040.jpg, Guess: Magnemite Correct: Magnemite
File: 00000042.png, Guess: Magnemite Correct: Magnemite
File: 00000044.png, Guess: Magnemite Correct: Magnemite
File: 00000045.jpg, Guess: Magnemite Correct: Magnemite
File: 00000061.png, Guess: Magnemite Correct: Magnemite
File: 00000062.jpg, Guess: Magnemite Correct: Magnemite
File: 00000063.jpg, Guess: Magnemite Correct: Magnemite
File: 00000065.jpg, Guess: Magnemite Correct: Magnemite
File: 00000070.jpg, Guess: Magnemite Correct: Magnemite
File: 00000073.jpg, Guess: Magnemite Correct: Magnemite
File: 00000088.jpg, Guess: Magnemite Correct: Magnemite
File: 00000089.jpg, Guess: Magnemite Correct: Magnemite
File: 00000092.jpg, Guess: Magnemite Correct: Magnemite
File: 00000094.jpg, Guess: Magnemite Correct: Magnemite
File: 00000098.jpg, Guess: Magnemite Correct: Magnemite
File: 00000102.png, Guess: Magnemite Correct: Magnemite
File: 00000104.jpg, Guess: Magnemite Correct: Magnemite
File: 00000107.jpg, Guess: Magnemite Correct: Magnemite
File: 00000114.png, Guess: Magnemite Correct: Magnemite
File: 00000118.jpg, Guess: Magnemite Correct: Magnemite
File: 00c7ec3c1ddcbc2162df383f9889f507.jpg, Guess: Magnemite Correct: Magnemite
File: 02320da5596046f52b12ecef99891217.jpg, Guess: Magnemite Correct: Magnemite
File: 027f760d41e309ee100a48fb951d21f3.jpg, Guess: Magnemite Correct: Magnemite
File: 028e5682ab2f2d7a473b0d191176e9e6.jpg, Guess: Magnemite Correct: Magnemite
File: 029946200df4ad1c00bf7461e75c6b94.jpg, Guess: Magnemite Correct: Magnemite
File: 042e9708e41e792bc7c8b980b50354c5.jpg, Guess: Magnemite Correct: Magnemite
File: 0473cd575bbe4f8d90967306ac37e3ad.jpg, Guess: Magnemite Correct: Magnemite
File: 04d8b9fbc26bc4eaeb2cbe92802d00d3.jpg, Guess: Magnemite Correct: Magnemite
File: 0559e65cbf9674d7302c0db8b3389a22.jpg, Guess: Magnemite Correct: Magnemite
File: 0561dffdfc04612c50a178d69eef8e05.jpg, Guess: Magnemite Correct: Magnemite
File: 056b5a9fc39947d78d41a10f9d9db508.jpg, Guess: Magnemite Correct: Magnemite
File: 05a813a5aca783f3b670948832f2f2e0.png, Guess: Magnemite Correct: Magnemite
File: 0787950c3ace7b2864df104c0a78ea3b.jpg, Guess: Magnemite Correct: Magnemite
File: 080630e60d1be10c32a0048c306b0566.jpg, Guess: Magnemite Correct: Magnemite
File: 0879eb3f769400970852f0982aad631f.jpg, Guess: Magnemite Correct: Magnemite
File: 0a3c27b4c2858d26aaffc2dc9aa15dcc.jpg, Guess: Magnemite Correct: Magnemite
File: 0b2a86262cb70fabc44093c53fa25aa0.jpg, Guess: Magnemite Correct: Magnemite
File: 0bdcd8e7882d7d72508303533dc5d51f.jpg, Guess: Magnemite Correct: Magnemite
File: 0c0e0fcd1a839efcd216200d2a2c3b3e.jpg, Guess: Magnemite Correct: Magnemite
File: 0d9e2527c36948cf88dbd440f9bbdd9e.jpg, Guess: Magnemite Correct: Magnemite
File: 0f2e280a582f6b332de4cd8d4d5c7bae.jpg, Guess: Magnemite Correct: Magnemite
File: 0f72ec7701f50db8e998706b7d6b9e38.jpg, Guess: Magnemite Correct: Magnemite
File: 0fb206e7e2f9c19cea1f3afab33b8df9.jpg, Guess: Magnemite Correct: Magnemite
File: 0feab679a82a4ab8ba69cd7e51b5be7c.jpg, Guess: Magnemite Correct: Magnemite
File: 102380bac4b771c36371307f2de9a761.jpg, Guess: Magnemite Correct: Magnemite
File: 1066f8d8cf2a9521bcf9eb21c26d40ac.jpg, Guess: Magnemite Correct: Magnemite
File: 121506bb443a7fec9d69c40452ef097d.jpg, Guess: Poliwrath Correct: Magnemite
File: 1544f18b978619e50eff403b5b10372c.jpg, Guess: Magnemite Correct: Magnemite
File: 15b3944a90aa7e9e1993927541dc55b6.jpg, Guess: Magnemite Correct: Magnemite
File: 1638c6d2ef41a1c040f43586480043f2.jpg, Guess: Gloom Correct: Magnemite
File: 164248922c51f697994ea7ff55b0804d.jpg, Guess: Magnemite Correct: Magnemite
File: 1772b2601fd9f5c964508f764c6e6715.jpg, Guess: Magnemite Correct: Magnemite
File: 1941105aeaff576056778aae5bd0873f.jpg, Guess: Magnemite Correct: Magnemite
File: 19d2d90566285407439d431ec4dc974e.png, Guess: Magnemite Correct: Magnemite
File: 1a1e6aaa91eb532a3f81c6d3a12ece1a.jpg, Guess: Magnemite Correct: Magnemite
File: 1b40460d59e54e762a414bce175676f1.jpg, Guess: Magnemite Correct: Magnemite
File: 1b57ecfae2022c13434b05c23d9d14ea.jpg, Guess: Magnemite Correct: Magnemite
File: 1b7260b461c64fe3a96dd94abf1adeda.jpg, Guess: Machoke Correct: Magnemite
File: 1c8ddfa99df44fc9a98e9dae71372ba0.jpg, Guess: Magnemite Correct: Magnemite
File: 1d86896dbcd650d336d36136c1c72942.png, Guess: Magnemite Correct: Magnemite
File: 1f08bd6e7d01debd08ff91d7aac96005.jpg, Guess: Magnemite Correct: Magnemite
File: 1f74c60f91c2993255803fb78a78f961.jpg, Guess: Magnemite Correct: Magnemite
File: 1f8306e3027dce41c699949411665eac.jpg, Guess: Jigglypuff Correct: Magnemite
File: 201efae1bfffe537715811ab46084978.jpg, Guess: Magnemite Correct: Magnemite
File: 23259e23f337506c647317150b7053cb.jpg, Guess: Magnemite Correct: Magnemite
File: 241dbc5086614582b5979561ee7a5654.jpg, Guess: Magnemite Correct: Magnemite
File: 2455a8294e30b3a4cd29a8173930b1cb.jpg, Guess: Magnemite Correct: Magnemite
File: 26b5828eaa654804968556fef9749b0a.jpg, Guess: Magnemite Correct: Magnemite
File: 26cec4fe35384fdbdb418fd16c9cf3b6.jpg, Guess: Magnemite Correct: Magnemite
File: 27310cbaac7fd304c5490ee621dd46a5.jpg, Guess: Magnemite Correct: Magnemite
File: 27c999c7239054569689e351c0d2b81b.jpg, Guess: Magnemite Correct: Magnemite
File: 27ebc250e51b41446893ccda4e65466b.jpg, Guess: Magnemite Correct: Magnemite
File: 27f9087a380c8799a1ce7c5ef3f605ed.jpg, Guess: Wartortle Correct: Magnemite
File: 294799bee806437b99ef51a687f29ced.jpg, Guess: Magnemite Correct: Magnemite
File: 29c3f2f119068c4cfa4a145cba8c36e6.jpg, Guess: Magnemite Correct: Magnemite
File: 2b36966149ea9dbd49eb6bfe36ef3bd6.jpg, Guess: Magnemite Correct: Magnemite
File: 2b7d66bf3022737409b0ec5f0824d3d0.jpg, Guess: Magnemite Correct: Magnemite
File: 2c1cf70c8a6f36cfedbc439f369c09e5.png, Guess: Magnemite Correct: Magnemite
File: 2cd78c4ae1a087458ae8e5730ba2a43b.jpg, Guess: Magnemite Correct: Magnemite
File: 33bc34cfb480424894ed7a36848c6ecc.jpg, Guess: Magnemite Correct: Magnemite
File: 351131a844d704a8f6bdecbf56915f45.jpg, Guess: Magnemite Correct: Magnemite
File: 37b822984c544cc1a48d42686f0fe1cd.jpg, Guess: Magnemite Correct: Magnemite
File: 388e31ada9963b36f7eda9a941b4adee.jpg, Guess: Graveler Correct: Magnemite
File: 3a244f273bfe415a9d70c7967ad6c6ec.jpg, Guess: Magnemite Correct: Magnemite
File: 3b33f54a53ea8566d338f4a4781f5eec.jpg, Guess: Magnemite Correct: Magnemite
File: 3d44b79c114fc5ecde5642dd7f32fc0e.jpg, Guess: Magnemite Correct: Magnemite
File: 3e1648d3f591d77ad00dd406690437c3.jpg, Guess: Magnemite Correct: Magnemite
File: 3eb092dee88bb23674c0c58ddabd1b8d.jpg, Guess: Magnemite Correct: Magnemite
File: 4143712875202a49a35d2fd96b23db33.jpg, Guess: Magnemite Correct: Magnemite
File: 4143b8d4f83e28d3fb77f47a2252df93.jpg, Guess: Mew Correct: Magnemite
File: 4429e92f44c32556911137935197cf8d.png, Guess: Magnemite Correct: Magnemite
File: 451edaf74c097527acfa41f549741f91.jpg, Guess: Magnemite Correct: Magnemite
File: 455d804165ca2cd02fac734b3224bf0f.jpg, Guess: Magnemite Correct: Magnemite
File: 460a91a5edc3aa492513888bb512c922.jpg, Guess: Magnemite Correct: Magnemite
File: 4ab78550c5157fa2ec48053f9a28f096.jpg, Guess: Magnemite Correct: Magnemite
File: 4bf165b9fbcd2e06f70bdc9cc6f46c4e.jpg, Guess: Magnemite Correct: Magnemite
File: 4d89a296a67ba338e3cf67bfc6d3e9fe.jpg, Guess: Magnemite Correct: Magnemite
File: 4ed4b0ef65072f0a63472138cc19e408.jpg, Guess: Magnemite Correct: Magnemite
File: 4f9e6976e71fd104172d9da08780f48e.jpg, Guess: Magnemite Correct: Magnemite
File: 4fb9ea936409eee32fdd1651a78a6a24.jpg, Guess: Magnemite Correct: Magnemite
File: 50d923e3a30d4f3ea8e873f552e09681.jpg, Guess: Magnemite Correct: Magnemite
File: 51184e663db5becf824fa04dd02be518.jpg, Guess: Magnemite Correct: Magnemite
File: 525002f5075f4147b455220b61398fb6.jpg, Guess: Magnemite Correct: Magnemite
File: 53ed0cd96115ab54927984f0f16c0b88.jpg, Guess: Machoke Correct: Magnemite
File: 57663a42839943c4c37768f29d4f3c48.png, Guess: Magnemite Correct: Magnemite
File: 590d24669ba6de070325065e5b30c959.jpg, Guess: Hitmonlee Correct: Magnemite
File: 594f57d755f9f0b11590da6f0afefb21.jpg, Guess: Magnemite Correct: Magnemite
File: 59a894cf07d6909f30213763e0a7ed24.jpg, Guess: Magnemite Correct: Magnemite
File: 5a1fd50d92121e3a5f5c43616cae7fd1.jpg, Guess: Magnemite Correct: Magnemite
File: 5a8fcae1009fe3a07c47d3d48541b899.jpg, Guess: Mewtwo Correct: Magnemite
File: 5fd95a6264a8cb2257b4ee38834664d1.jpg, Guess: Magneton Correct: Magnemite
File: 62abca06786b4fe5bdec9bc080c8fe4a.jpg, Guess: Magnemite Correct: Magnemite
File: 62b6e59b5cc52f33c1ab936951b5f6ee.png, Guess: Magnemite Correct: Magnemite
File: 63019de95a8a01ee3d785177292b41c1.jpg, Guess: Magnemite Correct: Magnemite
File: 6328fa0ce8ec421783df5609052172b2.jpg, Guess: Magnemite Correct: Magnemite
File: 6511487d8f6448448aace21d8559829a.jpg, Guess: Mew Correct: Magnemite
File: 65ef1e45ae07b3c51c7706b6872d104f.jpg, Guess: Magnemite Correct: Magnemite
File: 673fb7e74c3f60808e580b51c00862a5.jpg, Guess: Magnemite Correct: Magnemite
File: 68029884c7f160166bca6f9bc8566cd6.jpg, Guess: Magnemite Correct: Magnemite
File: 69de5e1c8030bb648834fb79eb600574.png, Guess: Magnemite Correct: Magnemite
File: 69dfe3c6ee9d13ed1fb1e4defb8d47ff.png, Guess: Magnemite Correct: Magnemite
File: 6cb4cb6758da33c9d407d04b09aa7ba3.jpg, Guess: Omastar Correct: Magnemite
File: 6d5073890b00424e94b884c82470b385.jpg, Guess: Magnemite Correct: Magnemite
File: 70b6703843f147c69d8fb18ab6360690.jpg, Guess: Magnemite Correct: Magnemite
File: 719982ef574243d8bce3dcada6017f28.jpg, Guess: Magnemite Correct: Magnemite
File: 7227d1e846a34fce8afcc805cf293f95.jpg, Guess: Magnemite Correct: Magnemite
File: 725dcf032efa94fdd8a9ec0e9f2f1006.jpg, Guess: Magnemite Correct: Magnemite
File: 760a9f0d8d0c9ed95c78281c2d657738.jpg, Guess: Magnemite Correct: Magnemite
File: 76288a461e7ead358df30be640bf6158.jpg, Guess: Magnemite Correct: Magnemite
File: 7906e3d5f4424706b8bbfb0370a7becb.jpg, Guess: Magnemite Correct: Magnemite
File: 791bc5ff3b2071932407980ccbaf8f12.jpg, Guess: Magnemite Correct: Magnemite
File: 796df5915b69a9b393fee8340400315d.jpg, Guess: Magnemite Correct: Magnemite
File: 7ff92b6d69a720f7099c70fb6d86dfd9.jpg, Guess: Magnemite Correct: Magnemite
File: 80ffcf87d0fb72be8668a31cf6ad379f.jpg, Guess: Magnemite Correct: Magnemite
File: 8181a3955318b45c69a54ce68f79f10a.jpg, Guess: Magnemite Correct: Magnemite
File: 8224b8cef59688e162089d729a6c6d28.jpg, Guess: Magneton Correct: Magnemite
File: 83e29ea2a5e2ff39c6419480dc08a976.jpg, Guess: Magnemite Correct: Magnemite
File: 867ce1d0148cb244ff951dcbec2e89ea.jpg, Guess: Magnemite Correct: Magnemite
File: 86b95a44b0804cc089c8b9af532a808d.jpg, Guess: Magnemite Correct: Magnemite
File: 8760e6e779a8cf1f2db749ec936cf7a6.jpg, Guess: Magnemite Correct: Magnemite
File: 883f075ee5b94bf4a88a6d2cda110943.jpg, Guess: Magnemite Correct: Magnemite
File: 888763f6c1aeb2a8ef8195df245368cb.jpg, Guess: Magnemite Correct: Magnemite
File: 8b64329eb3c5d663e41467eafef57546.jpg, Guess: Magnemite Correct: Magnemite
File: 8b894445fc971c358f8dc2f0dc89d5f5.jpg, Guess: Magnemite Correct: Magnemite
File: 8ba7340c750034aa4dd66ad6061ad3a2.png, Guess: Magnemite Correct: Magnemite
File: 8cdad8ae98e4400eb5252407c3df9937.jpg, Guess: Magnemite Correct: Magnemite
File: 8e4440485a8482fd3ddab936f5d0d952.jpg, Guess: Magneton Correct: Magnemite
File: 8e5f7f976092b60928aba0dfb9af5339.jpg, Guess: Magnemite Correct: Magnemite
File: 8e6addbcab7f768b8d24dee0ca302f5e.jpg, Guess: Magnemite Correct: Magnemite
File: 909178b9fbcdf3be9dc0720394933dc8.jpg, Guess: Magnemite Correct: Magnemite
File: 9137b3e2609343e9b5f480190fc9e362.jpg, Guess: Magnemite Correct: Magnemite
File: 924805bd02ca409da9b4c4a8a2c1f3eb.jpg, Guess: Magnemite Correct: Magnemite
File: 9346ffbfd62ef56a558d1f21ef46492a.jpg, Guess: Magnemite Correct: Magnemite
File: 945649e5a5d11246618b629bec5b8446.jpg, Guess: Magneton Correct: Magnemite
File: 946a84ceb3aea15e93c960c8a9c59a16.jpg, Guess: Magnemite Correct: Magnemite
File: 96ae841186283855f8c7f785993a903e.jpg, Guess: Magnemite Correct: Magnemite
File: 96ea7d2654c57d17350631b200e9a29b.jpg, Guess: Magnemite Correct: Magnemite
File: 97143a94bc50c0723529b46b0f8d1269.jpg, Guess: Magnemite Correct: Magnemite
File: 973400d6720244b99935d1598f7f1bd1.jpg, Guess: Magnemite Correct: Magnemite
File: 988ba4dcc4717e6276cadee57542aab9.jpg, Guess: Magnemite Correct: Magnemite
File: 9a49e19d0ef0efcd8399a00bb0f68a3b.jpg, Guess: Magnemite Correct: Magnemite
File: 9aa2aa797a8fdabecc061b938073e500.jpg, Guess: Magnemite Correct: Magnemite
File: 9b4a66205b1d2c194e1774dabbc8376e.png, Guess: Magnemite Correct: Magnemite
File: 9c55cee0cfaf87c5f7df14c9d54c45cd.jpg, Guess: Magnemite Correct: Magnemite
File: 9d5962df36da5ea47b638f455f1c70cc.jpg, Guess: Magnemite Correct: Magnemite
File: 9d8a96886f6884a53a282a0f49411cc1.jpg, Guess: Magnemite Correct: Magnemite
File: 9de7478cc9c64f694ff7cc10a33a035f.png, Guess: Magnemite Correct: Magnemite
File: 9e2ae9797b5942a1b0bf1aad4e8e326e.jpg, Guess: Magnemite Correct: Magnemite
File: 9ea961d736c5f7b0169a1fd8d93589d5.jpg, Guess: Magnemite Correct: Magnemite
File: 9eabdd1239a9eb009b9a60caececd232.jpg, Guess: Magnemite Correct: Magnemite
File: a07c14ebd020f2676cb7e06f1ec22279.jpg, Guess: Magnemite Correct: Magnemite
File: a109c03a2518468294fc85d6719c2e11.jpg, Guess: Magnemite Correct: Magnemite
File: a22bb5a9064e1edc4224997b2eac5f90.jpg, Guess: Magnemite Correct: Magnemite
File: a35416796de6582806d3bb9c889fa409.jpg, Guess: Magnemite Correct: Magnemite
File: a39d3c41015aa8bfbbee03d82a458b94.jpg, Guess: Magnemite Correct: Magnemite
File: a47382666568b34472f78409df8861d4.jpg, Guess: Magnemite Correct: Magnemite
File: a499a37d47ab55530348207c78a724d8.jpg, Guess: Magnemite Correct: Magnemite
File: a58a5644d11a9a7615c3054ebe6f4ec6.jpg, Guess: Magnemite Correct: Magnemite
File: a5ec16eda60f7ac5b0d6a14f34178e91.jpg, Guess: Magnemite Correct: Magnemite
File: a6d8c7d0b4e185a2f176dde2dd32e7ed.png, Guess: Magnemite Correct: Magnemite
File: a7231eb9c3d786c790434d9cb7176cfe.jpg, Guess: Magnemite Correct: Magnemite
File: a76686d3170e6b908a1bebcdfac381be.jpg, Guess: Magnemite Correct: Magnemite
File: a7c84ee0655d97ab177c690043ad6af8.jpg, Guess: Magnemite Correct: Magnemite
File: a7e1672607ee903b48c6d0a30e2c9bd1.jpg, Guess: Magnemite Correct: Magnemite
File: a8f4bbfe34ff8743e09bfe1f4aaebb4f.jpg, Guess: Magnemite Correct: Magnemite
File: a9925c05816d0005998d2d5eb7791579.jpg, Guess: Magnemite Correct: Magnemite
File: aa9c1f99d10661bb63dcdc84ac794646.jpg, Guess: Magnemite Correct: Magnemite
File: ab01d561c4d44cd27a60d3c53b79a62b.jpg, Guess: Magnemite Correct: Magnemite
File: ab671683fa9a6c8f7b9c6d9f8b7f33a2.jpg, Guess: Mew Correct: Magnemite
File: aca82388565ff04e75f069ea335fb36c.jpg, Guess: Magnemite Correct: Magnemite
File: ad86f42bdacaf9a31771c09e9b401210.jpg, Guess: Magneton Correct: Magnemite
File: ae1cf9ca974f42450f63b2c9e5aa5107.jpg, Guess: Magnemite Correct: Magnemite
File: ae9cbc3346c04c88a249dc27a6b6ccde.jpg, Guess: Magnemite Correct: Magnemite
File: ae9ead5a48ed4bec811013230190e127.jpg, Guess: Magnemite Correct: Magnemite
File: aea3e87dd4f72db9cfd83549e40074e2.jpg, Guess: Magnemite Correct: Magnemite
File: af5aa87c37694d7abe8851ea205e5b8c.jpg, Guess: Magnemite Correct: Magnemite
File: b376392ffdd0464823425a435a938be7.png, Guess: Magnemite Correct: Magnemite
File: b47b7ed51ba17eb3e82091087bb8d115.jpg, Guess: Magnemite Correct: Magnemite
File: b4d6ef2d49c1cd0c1bd76a98c5190541.jpg, Guess: Magnemite Correct: Magnemite
File: b6693485c4e6cbd7d03a19a63a169871.png, Guess: Magnemite Correct: Magnemite
File: b7298454162cd6a3e8ea82806cbb3ab9.jpg, Guess: Magnemite Correct: Magnemite
File: b78d1a7e1017989aa6122a4516cf6ecf.jpg, Guess: Magnemite Correct: Magnemite
File: b965344dc0f84a889f61dc783ef67e93.jpg, Guess: Magnemite Correct: Magnemite
File: bafc38be470e475fbe138560353b281b.jpg, Guess: Magnemite Correct: Magnemite
File: bb43b7af834b25a0d1f9108498b03b06.jpg, Guess: Magmar Correct: Magnemite
File: bb8bc304d92a105b2edb2975aaa0b64d.jpg, Guess: Magnemite Correct: Magnemite
File: bcd255a666348188ef19d66afd30ebdf.jpg, Guess: Magnemite Correct: Magnemite
File: bd53b61949264da08d0f612d05ad8636.jpg, Guess: Magnemite Correct: Magnemite
File: bdc0af7a95ec22afd6dc91f33612a732.jpg, Guess: Magnemite Correct: Magnemite
File: c0b4b4b62f7697a9cf461414a4701a76.jpg, Guess: Magnemite Correct: Magnemite
File: c0c6cec3e6a146b9aaced0292d77a4bb.jpg, Guess: Magnemite Correct: Magnemite
File: c1313aa502924a22a3cd98e88910d3d9.jpg, Guess: Magnemite Correct: Magnemite
File: c15b97936d24f2b1d23b119daaf5647c.png, Guess: Magnemite Correct: Magnemite
File: c33e3831af254a78aed3c5a4bf6fa1c4.jpg, Guess: Magnemite Correct: Magnemite
File: c3400c4dfbb1a9c132f9ccec5d2fe2de.jpg, Guess: Magnemite Correct: Magnemite
File: c38337283002f44464dfc376bb2febcc.jpg, Guess: Magnemite Correct: Magnemite
File: c3df68e316d5407ba64c9dcea7ba5843.jpg, Guess: Magnemite Correct: Magnemite
File: c3f47afaaec929a61b3cb831a10d1fc7.jpg, Guess: Magnemite Correct: Magnemite
File: c55e1b2ad56959ba0ff7840e6f2d5917.jpg, Guess: Magnemite Correct: Magnemite
File: c601d2e6d27f41ca9c1edd1accac2ca1.jpg, Guess: Magnemite Correct: Magnemite
File: c871481a80da5f64e7463990fa02e959.jpg, Guess: Magnemite Correct: Magnemite
File: cad68dfdf194aab06225368de1053518.jpg, Guess: Magnemite Correct: Magnemite
File: cb29d63a6e5eb7161f112f10fa4395b5.jpg, Guess: Magnemite Correct: Magnemite
File: cd3c0037f59d01580c868785e5043cda.jpg, Guess: Magnemite Correct: Magnemite
File: cd46f5d73c9e4c42902cf969ccf24fc4.jpg, Guess: Magnemite Correct: Magnemite
File: cde9d24bc8ca349c4052f26185253ea8.jpg, Guess: Magnemite Correct: Magnemite
File: ce4bc8c865ce6db3d519a694472223f1.png, Guess: Magnemite Correct: Magnemite
File: d13f69e50f5c402345ec60d92f2b5ce1.jpg, Guess: Magnemite Correct: Magnemite
File: d169c7170cf649b2bf3969ebaeff51a1.jpg, Guess: Magnemite Correct: Magnemite
File: d191a86e836d1c55260270eb264346bb.png, Guess: Magnemite Correct: Magnemite
File: d37f60d8f7b7570c2f90c2ecca157ce6.png, Guess: Magnemite Correct: Magnemite
File: d3c00746415699b22d21d11f9762ce21.jpg, Guess: Magnemite Correct: Magnemite
File: d41e1c0359d4530e62c285f970d34447.png, Guess: Magnemite Correct: Magnemite
File: d54babe9a7c34d63b2e806223ecd266c.jpg, Guess: Magnemite Correct: Magnemite
File: d63c5755af7fde1027a58f871d150673.jpg, Guess: Magnemite Correct: Magnemite
File: d7b8afe99deb598ff23c8f63b6f35730.jpg, Guess: Magnemite Correct: Magnemite
File: d8095b5a8ade4cb89f0905c1635f1d72.jpg, Guess: Magnemite Correct: Magnemite
File: d8977eb37fbc3f205aec25b97e237f27.png, Guess: Magnemite Correct: Magnemite
File: db201bf81d623ce9441037583846dc9b.jpg, Guess: Magnemite Correct: Magnemite
File: dbb06bda7e0d9e3f0b9ff7adaf664a5c.jpg, Guess: Magnemite Correct: Magnemite
File: dc77cd3f39c5d480bacb52fa0601ea67.jpg, Guess: Magnemite Correct: Magnemite
File: ddfad6d31c23f8737c5ca499d1b33f6d.jpg, Guess: Magnemite Correct: Magnemite
File: df38d0d73c939713dd9ec5583abf251d.jpg, Guess: Magnemite Correct: Magnemite
File: e0f082b0b2d3de39dfa8d7d8205a9a84.jpg, Guess: Magnemite Correct: Magnemite
File: e13f9730b46b3a6b1accbc341e8a9ca2.png, Guess: Magnemite Correct: Magnemite
File: e18926a02fec3f4cd92110900ce0c6b4.jpg, Guess: Exeggcute Correct: Magnemite
File: e3033f4e29bc18c109d2d23c6a1dc3b1.png, Guess: Magnemite Correct: Magnemite
File: e3347dd254288367458b67c35adb00b9.jpg, Guess: Magnemite Correct: Magnemite
File: e35898b504d756b0ac2d9dc0d2d70704.png, Guess: Mew Correct: Magnemite
File: e45bad9f979f3be4f806196f36344308.jpg, Guess: Magnemite Correct: Magnemite
File: e5279f44fa1d435585a40cacdbf51128.jpg, Guess: Magnemite Correct: Magnemite
File: e63cf907c52a262c37b1d2f5697d0c4c.jpg, Guess: Magnemite Correct: Magnemite
File: e6c47da8c2c19d3e12d16d09bbc35666.jpg, Guess: Magnemite Correct: Magnemite
File: e8223bb7b00c4be18a0e1836322f22d9.jpg, Guess: Magnemite Correct: Magnemite
File: ea6c34139ecd058685e4aafd0a8beb2d.jpg, Guess: Magnemite Correct: Magnemite
File: eb3ca1bed9fef275fc9e71eaef22e94e.jpg, Guess: Magnemite Correct: Magnemite
